millis,ax,ay,az,gx,gy,gz
2024-12-31 11:32:27.503959,-0.025146,-0.096924,0.961182,-6.042480,-0.915527,-17.517090
2024-12-31 11:32:27.511959,0.143677,-0.017822,0.989990,-3.234863,0.915527,-14.892578
2024-12-31 11:32:27.520959,0.148682,-0.011475,1.029907,-2.990723,0.854492,-12.390137
2024-12-31 11:32:27.528959,0.071777,-0.095093,0.963257,-2.624512,-0.549316,-8.911133
2024-12-31 11:32:27.536959,0.142090,-0.056763,1.000366,-0.976562,-0.305176,-7.934570
2024-12-31 11:32:27.545959,0.160278,-0.040649,0.986938,-3.112793,-0.183105,-6.896973
2024-12-31 11:32:27.553959,0.222290,-0.064331,1.040527,-2.075195,0.610352,-5.371094
2024-12-31 11:32:27.562959,0.282471,-0.064697,1.027100,-2.685547,1.403809,-1.708984
2024-12-31 11:32:27.570959,0.039307,-0.153564,1.003418,-1.525879,-0.915527,-0.793457
2024-12-31 11:32:27.579959,0.130371,-0.105103,0.974731,-2.014160,1.464844,3.662109
2024-12-31 11:32:27.587959,0.093018,-0.177002,0.995117,-3.662109,0.427246,6.591797
2024-12-31 11:32:27.596959,0.176270,-0.098999,1.025513,-3.540039,-0.122070,6.591797
2024-12-31 11:32:27.604959,0.135254,-0.154053,1.001709,-1.953125,-0.976562,3.295898
2024-12-31 11:32:27.613959,0.078125,-0.018066,1.019043,-1.098633,0.366211,4.333496
2024-12-31 11:32:27.621959,0.102539,-0.008423,1.038696,-0.976562,-0.610352,7.751465
2024-12-31 11:32:27.630959,0.257446,-0.017822,0.989868,-3.112793,-1.281738,7.202148
2024-12-31 11:32:27.638959,0.073486,-0.088745,0.987549,-1.159668,-1.342773,11.901855
2024-12-31 11:32:27.647959,0.177856,-0.110718,0.949341,-3.540039,-0.244141,13.427734
2024-12-31 11:32:27.655959,0.104736,0.000000,1.043823,-0.793457,-1.403809,13.366699
2024-12-31 11:32:27.663959,0.218262,-0.057007,0.988037,0.427246,-1.403809,17.639160
2024-12-31 11:32:27.672959,0.130249,0.005615,1.019653,-1.037598,0.549316,18.859863
2024-12-31 11:32:27.680959,0.073242,-0.060913,0.993042,0.854492,3.601074,15.625000
2024-12-31 11:32:27.689959,0.113403,0.040039,1.014893,1.708984,3.662109,18.249512
2024-12-31 11:32:27.697959,0.010254,0.007690,1.002319,-4.455566,0.061035,18.005371
2024-12-31 11:32:27.706959,0.146118,0.027222,0.942505,-0.732422,1.708984,21.484375
2024-12-31 11:32:27.714959,0.112427,0.097412,1.007812,-5.065918,2.014160,23.559570
2024-12-31 11:32:27.723959,-0.046875,0.053955,0.996216,-3.967285,0.244141,19.409180
2024-12-31 11:32:27.731959,0.067261,0.044800,1.040649,-0.305176,1.525879,13.732910
2024-12-31 11:32:27.740959,0.005737,0.104126,1.019165,-4.882812,0.183105,15.258789
2024-12-31 11:32:27.748959,0.135376,0.163940,0.992676,-2.807617,1.831055,13.427734
2024-12-31 11:32:27.757959,-0.242920,0.129639,1.121216,-1.525879,2.319336,10.375977
