millis,ax,ay,az,gx,gy,gz
2024-12-31 11:30:04.466520,0.031860,0.025635,1.009277,1.159668,-2.319336,-14.221191
2024-12-31 11:30:04.474520,-0.139038,-0.297729,0.999878,4.821777,0.000000,-13.549805
2024-12-31 11:30:04.483520,0.351196,0.951050,1.036133,0.549316,0.488281,-0.549316
2024-12-31 11:30:04.491520,-0.310791,-0.280762,0.995850,-10.803223,5.004883,-3.845215
2024-12-31 11:30:04.500520,0.020630,-0.307129,1.029907,-3.906250,9.216309,-14.282227
2024-12-31 11:30:04.508520,-0.040161,0.110962,1.012573,0.671387,1.403809,-24.230957
2024-12-31 11:30:04.517520,-0.030029,-0.100586,1.015015,-0.732422,0.671387,-27.709961
2024-12-31 11:30:04.525520,0.205322,0.245483,0.985596,0.549316,3.295898,-16.113281
2024-12-31 11:30:04.533520,0.251831,0.318970,1.020508,2.136230,1.342773,-23.315430
2024-12-31 11:30:04.542520,0.029053,0.198608,0.969238,1.708984,2.258301,-24.169922
2024-12-31 11:30:04.550520,-0.061279,0.167480,1.008545,-0.305176,0.610352,-27.404785
2024-12-31 11:30:04.559520,0.305298,0.161011,1.023804,1.403809,2.685547,-18.737793
2024-12-31 11:30:04.567520,-0.086060,0.238159,0.988403,-3.295898,3.662109,-14.648438
2024-12-31 11:30:04.576520,-0.052612,0.057373,1.016235,0.488281,-1.159668,-21.972656
2024-12-31 11:30:04.584520,-0.011108,0.034790,0.913940,-2.441406,5.554199,-17.272949
2024-12-31 11:30:04.593520,0.137695,0.044189,1.049805,-4.394531,-0.915527,-17.211914
2024-12-31 11:30:04.601520,-0.062256,0.187988,0.943237,-2.197266,5.920410,-15.502930
2024-12-31 11:30:04.610520,0.163696,0.081787,1.071167,-2.380371,7.995605,-29.785156
2024-12-31 11:30:04.618520,0.286621,0.198486,0.985474,-11.474609,5.126953,-39.184570
2024-12-31 11:30:04.627520,-0.011597,0.078735,0.982788,-7.385254,0.915527,-42.846680
2024-12-31 11:30:04.635520,0.065186,0.047607,1.079468,-0.427246,-0.976562,-37.414551
2024-12-31 11:30:04.644520,-0.231201,-0.101440,0.956177,-5.065918,2.746582,-31.372070
2024-12-31 11:30:04.652520,-0.116943,-0.166382,1.088745,-8.117676,-1.708984,-25.512695
2024-12-31 11:30:04.660520,0.031128,-0.133057,1.084717,-4.821777,-2.075195,-12.939453
2024-12-31 11:30:04.669520,-0.039429,-0.203125,1.022217,-5.798340,1.586914,-12.023926
2024-12-31 11:30:04.677520,-0.236938,-0.321411,1.000488,-3.967285,-1.220703,-18.981934
2024-12-31 11:30:04.686520,-0.050415,-0.254150,1.036499,-9.216309,0.427246,-19.042969
2024-12-31 11:30:04.694520,0.016357,-0.252563,0.956665,-6.713867,0.183105,-11.901855
2024-12-31 11:30:04.703520,-0.137573,-0.283813,1.000366,-2.929688,-1.525879,-11.352539
2024-12-31 11:30:04.711520,-0.214600,-0.437988,1.025635,-9.094238,0.610352,-5.615234
2024-12-31 11:30:04.720520,-0.083374,-0.275513,1.014526,-7.568359,-2.441406,0.732422
2024-12-31 11:30:04.728520,0.057739,-0.149414,1.026245,-7.202148,-0.732422,6.347656
2024-12-31 11:30:04.737520,-0.004028,-0.238892,1.017822,-11.596680,3.662109,5.676270
