millis,mx,my,mz
2025-04-14 12:48:47.190201,-40.393066,17.749023,-175.036621
2025-04-14 12:48:47.203201,-41.406250,18.615723,-177.258301
2025-04-14 12:48:47.216201,-42.565918,18.786621,-178.405762
2025-04-14 12:48:47.229201,-42.614746,18.994141,-179.394531
2025-04-14 12:48:47.242201,-42.749023,19.470215,-179.699707
2025-04-14 12:48:47.255201,-44.287109,20.153809,-181.347656
2025-04-14 12:48:47.268201,-44.995117,20.642090,-182.910156
2025-04-14 12:48:47.281201,-45.837402,20.764160,-184.448242
2025-04-14 12:48:47.294201,-46.936035,20.605469,-185.681152
2025-04-14 12:48:47.307201,-47.937012,21.936035,-188.146973
2025-04-14 12:48:47.320201,-49.902344,22.448730,-191.210938
2025-04-14 12:48:47.332201,-51.708984,23.156738,-193.481445
2025-04-14 12:48:47.345201,-52.978516,24.096680,-194.494629
2025-04-14 12:48:47.358201,-54.138184,25.244141,-197.302246
2025-04-14 12:48:47.371201,-55.932617,25.903320,-199.633789
2025-04-14 12:48:47.384201,-57.812500,27.014160,-201.879883
2025-04-14 12:48:47.397201,-58.666992,27.514648,-203.137207
2025-04-14 12:48:47.410201,-60.498047,28.393555,-205.187988
2025-04-14 12:48:47.423201,-62.438965,28.320312,-207.702637
2025-04-14 12:48:47.436201,-64.843750,27.746582,-209.436035
2025-04-14 12:48:47.449201,-66.711426,26.635742,-213.452148
2025-04-14 12:48:47.462201,-70.031738,24.621582,-215.173340
2025-04-14 12:48:47.474201,-73.339844,20.971680,-218.859863
2025-04-14 12:48:47.487201,-74.890137,13.977051,-217.907715
2025-04-14 12:48:47.500201,-71.801758,5.358887,-211.633301
2025-04-14 12:48:47.513201,-67.565918,-5.053711,-197.119141
2025-04-14 12:48:47.526201,-60.473633,-16.333008,-176.879883
2025-04-14 12:48:47.539201,-52.160645,-26.965332,-150.659180
2025-04-14 12:48:47.552201,-42.456055,-29.650879,-121.105957
2025-04-14 12:48:47.565201,-33.422852,-23.974609,-94.738770
2025-04-14 12:48:47.578201,-24.816895,-14.038086,-75.598145
2025-04-14 12:48:47.591201,-18.969727,-4.589844,-62.023926
2025-04-14 12:48:47.603201,-15.417480,4.150391,-54.663086
2025-04-14 12:48:47.616201,-12.023926,9.838867,-52.136230
