millis,mx,my,mz
2025-04-14 12:48:09.520022,-53.540039,7.458496,-123.022461
2025-04-14 12:48:09.533022,-54.089355,7.641602,-121.008301
2025-04-14 12:48:09.546022,-54.797363,8.288574,-117.858887
2025-04-14 12:48:09.558022,-55.749512,9.265137,-116.479492
2025-04-14 12:48:09.571022,-56.994629,10.339355,-115.002441
2025-04-14 12:48:09.584022,-58.642578,11.901855,-112.609863
2025-04-14 12:48:09.597022,-60.852051,13.830566,-112.805176
2025-04-14 12:48:09.610022,-62.866211,15.100098,-112.792969
2025-04-14 12:48:09.623022,-65.502930,16.552734,-113.684082
2025-04-14 12:48:09.636022,-68.310547,18.151855,-112.792969
2025-04-14 12:48:09.649022,-71.093750,20.092773,-113.244629
2025-04-14 12:48:09.662022,-73.681641,21.984863,-114.086914
2025-04-14 12:48:09.675022,-76.220703,23.876953,-115.466309
2025-04-14 12:48:09.688022,-76.977539,26.184082,-115.686035
2025-04-14 12:48:09.700022,-79.077148,28.613281,-116.467285
2025-04-14 12:48:09.713022,-80.493164,30.932617,-116.796875
2025-04-14 12:48:09.726022,-81.640625,33.276367,-119.091797
2025-04-14 12:48:09.739022,-82.641602,35.949707,-120.642090
2025-04-14 12:48:09.752022,-81.738281,37.939453,-122.192383
2025-04-14 12:48:09.765022,-80.920410,40.307617,-124.169922
2025-04-14 12:48:09.778022,-80.346680,42.346191,-126.306152
2025-04-14 12:48:09.791022,-79.565430,44.787598,-127.856445
2025-04-14 12:48:09.804022,-78.234863,46.997070,-129.528809
2025-04-14 12:48:09.817022,-77.380371,49.255371,-131.555176
2025-04-14 12:48:09.830022,-75.585938,50.866699,-132.214355
2025-04-14 12:48:09.842022,-74.035645,52.270508,-132.775879
2025-04-14 12:48:09.855022,-71.459961,54.711914,-133.728027
2025-04-14 12:48:09.868022,-70.007324,55.749512,-133.947754
2025-04-14 12:48:09.881022,-68.261719,56.896973,-133.618164
2025-04-14 12:48:09.894022,-65.966797,58.886719,-132.958984
2025-04-14 12:48:09.907022,-64.294434,59.826660,-132.641602
2025-04-14 12:48:09.920022,-62.976074,60.559082,-133.068848
2025-04-14 12:48:09.933022,-61.560059,60.656738,-132.482910
2025-04-14 12:48:09.946022,-61.010742,61.047363,-132.934570
2025-04-14 12:48:09.959022,-60.156250,61.242676,-132.934570
2025-04-14 12:48:09.971022,-59.936523,60.253906,-133.728027
2025-04-14 12:48:09.984022,-59.399414,59.729004,-133.923340
2025-04-14 12:48:09.997022,-58.117676,58.422852,-134.252930
2025-04-14 12:48:10.010022,-56.970215,57.519531,-136.437988
2025-04-14 12:48:10.023022,-56.469727,55.651855,-135.131836
2025-04-14 12:48:10.036022,-55.090332,53.515625,-135.717773
2025-04-14 12:48:10.049022,-53.857422,51.306152,-134.948730
2025-04-14 12:48:10.062022,-52.331543,48.437500,-135.144043
2025-04-14 12:48:10.075022,-51.013184,45.715332,-135.656738
2025-04-14 12:48:10.088022,-49.316406,43.261719,-132.995605
2025-04-14 12:48:10.101022,-47.753906,40.356445,-130.554199
2025-04-14 12:48:10.113022,-46.716309,38.903809,-130.029297
2025-04-14 12:48:10.126022,-46.057129,36.889648,-126.916504
2025-04-14 12:48:10.139022,-44.665527,35.339355,-123.791504
2025-04-14 12:48:10.152022,-43.383789,34.423828,-120.947266
2025-04-14 12:48:10.165022,-42.785645,33.178711,-118.518066
2025-04-14 12:48:10.178022,-41.223145,32.348633,-115.515137
2025-04-14 12:48:10.191022,-40.295410,31.652832,-111.145020
2025-04-14 12:48:10.204022,-39.514160,31.787109,-108.093262
2025-04-14 12:48:10.217022,-38.110352,31.958008,-106.665039
2025-04-14 12:48:10.230022,-37.805176,31.640625,-103.344727
2025-04-14 12:48:10.242022,-36.535645,31.591797,-100.305176
2025-04-14 12:48:10.255022,-36.425781,32.043457,-98.657227
2025-04-14 12:48:10.268022,-35.327148,32.189941,-97.119141
2025-04-14 12:48:10.281022,-34.973145,31.921387,-93.750000
2025-04-14 12:48:10.294022,-34.899902,32.421875,-93.139648
2025-04-14 12:48:10.307022,-34.216309,32.971191,-90.869141
2025-04-14 12:48:10.320022,-34.008789,33.215332,-91.186523
2025-04-14 12:48:10.333022,-34.326172,33.679199,-89.257812
2025-04-14 12:48:10.346022,-35.180664,34.008789,-88.598633
2025-04-14 12:48:10.359022,-35.131836,34.558105,-88.427734
2025-04-14 12:48:10.371022,-35.559082,34.423828,-87.963867
2025-04-14 12:48:10.384022,-35.559082,35.412598,-86.584473
2025-04-14 12:48:10.397022,-35.522461,35.864258,-87.536621
2025-04-14 12:48:10.410022,-35.693359,36.486816,-87.487793
2025-04-14 12:48:10.423022,-36.096191,37.316895,-86.254883
2025-04-14 12:48:10.436022,-35.864258,38.110352,-86.621094
2025-04-14 12:48:10.449022,-36.059570,38.818359,-86.791992
2025-04-14 12:48:10.462022,-36.352539,39.379883,-87.536621
2025-04-14 12:48:10.475022,-36.047363,40.307617,-87.878418
2025-04-14 12:48:10.488022,-35.937500,40.783691,-86.535645
2025-04-14 12:48:10.500022,-35.241699,41.613770,-87.487793
2025-04-14 12:48:10.513022,-34.899902,42.614746,-87.158203
2025-04-14 12:48:10.526022,-34.765625,43.103027,-87.377930
2025-04-14 12:48:10.539022,-33.886719,43.786621,-86.437988
2025-04-14 12:48:10.552022,-32.995605,44.897461,-86.047363
2025-04-14 12:48:10.565022,-32.629395,44.091797,-86.242676
2025-04-14 12:48:10.578022,-31.750488,44.897461,-86.389160
2025-04-14 12:48:10.591022,-30.493164,44.714355,-85.925293
2025-04-14 12:48:10.604022,-29.638672,44.909668,-85.632324
2025-04-14 12:48:10.617022,-28.527832,44.812012,-85.351562
2025-04-14 12:48:10.629022,-27.868652,44.750977,-84.863281
2025-04-14 12:48:10.642022,-27.294922,44.128418,-84.521484
2025-04-14 12:48:10.655022,-26.538086,44.824219,-85.083008
2025-04-14 12:48:10.668022,-26.440430,44.445801,-84.716797
2025-04-14 12:48:10.681022,-25.061035,44.360352,-84.313965
2025-04-14 12:48:10.694022,-24.206543,44.055176,-83.569336
2025-04-14 12:48:10.707022,-24.438477,44.238281,-83.752441
2025-04-14 12:48:10.720022,-23.413086,43.676758,-83.898926
2025-04-14 12:48:10.733022,-22.973633,43.627930,-84.167480
2025-04-14 12:48:10.746022,-22.546387,43.566895,-84.497070
2025-04-14 12:48:10.759022,-22.363281,42.602539,-83.361816
2025-04-14 12:48:10.771022,-21.557617,42.236328,-82.629395
2025-04-14 12:48:10.784022,-21.142578,41.589355,-83.166504
2025-04-14 12:48:10.797022,-20.971680,41.149902,-82.434082
2025-04-14 12:48:10.810022,-20.361328,40.686035,-82.678223
2025-04-14 12:48:10.823022,-20.373535,39.904785,-82.153320
2025-04-14 12:48:10.836022,-19.726562,39.465332,-82.543945
2025-04-14 12:48:10.849022,-19.372559,39.587402,-82.104492
2025-04-14 12:48:10.862022,-18.847656,38.720703,-80.847168
2025-04-14 12:48:10.875022,-19.262695,37.548828,-81.274414
2025-04-14 12:48:10.888022,-19.152832,37.487793,-81.213379
2025-04-14 12:48:10.900022,-18.603516,37.097168,-80.895996
2025-04-14 12:48:10.913022,-18.786621,36.584473,-81.079102
2025-04-14 12:48:10.926022,-18.945312,35.644531,-80.615234
2025-04-14 12:48:10.939022,-19.055176,36.193848,-81.030273
2025-04-14 12:48:10.952022,-19.628906,35.766602,-81.738281
2025-04-14 12:48:10.965022,-19.262695,35.522461,-82.165527
2025-04-14 12:48:10.978022,-20.202637,35.339355,-82.373047
2025-04-14 12:48:10.991022,-19.995117,35.424805,-82.495117
2025-04-14 12:48:11.004022,-20.349121,35.339355,-83.361816
2025-04-14 12:48:11.017022,-20.922852,34.741211,-83.508301
2025-04-14 12:48:11.030022,-21.301270,34.643555,-84.045410
2025-04-14 12:48:11.042022,-22.167969,35.144043,-85.156250
2025-04-14 12:48:11.055022,-22.692871,34.936523,-86.206055
2025-04-14 12:48:11.068022,-23.193359,35.485840,-87.634277
2025-04-14 12:48:11.081022,-24.291992,36.157227,-88.513184
2025-04-14 12:48:11.094022,-25.439453,36.865234,-89.782715
2025-04-14 12:48:11.107022,-26.513672,36.962891,-91.796875
2025-04-14 12:48:11.120022,-27.197266,37.365723,-93.273926
2025-04-14 12:48:11.133022,-28.393555,37.695312,-95.080566
2025-04-14 12:48:11.146022,-29.150391,37.487793,-97.314453
2025-04-14 12:48:11.159022,-30.786133,37.829590,-98.010254
2025-04-14 12:48:11.171022,-31.555176,38.110352,-100.122070
2025-04-14 12:48:11.184022,-33.093262,38.586426,-101.953125
2025-04-14 12:48:11.197022,-33.459473,39.318848,-103.942871
2025-04-14 12:48:11.210022,-35.559082,39.221191,-105.627441
2025-04-14 12:48:11.223022,-36.474609,39.392090,-109.143066
2025-04-14 12:48:11.236022,-38.427734,39.953613,-111.193848
2025-04-14 12:48:11.249022,-39.636230,40.698242,-112.622070
2025-04-14 12:48:11.262022,-41.235352,40.527344,-115.686035
2025-04-14 12:48:11.275022,-42.517090,41.174316,-117.687988
2025-04-14 12:48:11.288022,-43.945312,41.625977,-118.408203
2025-04-14 12:48:11.300022,-44.299316,42.248535,-120.617676
2025-04-14 12:48:11.313022,-45.153809,42.639160,-122.680664
2025-04-14 12:48:11.326022,-45.397949,43.542480,-124.511719
2025-04-14 12:48:11.339022,-45.568848,44.287109,-124.609375
2025-04-14 12:48:11.352022,-46.118164,44.946289,-125.708008
2025-04-14 12:48:11.365022,-45.495605,44.812012,-126.782227
2025-04-14 12:48:11.378022,-45.300293,45.202637,-127.795410
2025-04-14 12:48:11.391022,-45.495605,45.422363,-126.940918
2025-04-14 12:48:11.404022,-45.190430,45.751953,-128.613281
2025-04-14 12:48:11.417022,-44.702148,45.495605,-127.758789
