millis,mx,my,mz
2025-04-14 12:51:04.050908,-143.493652,-27.270508,-206.384277
2025-04-14 12:51:04.063908,-141.723633,-27.172852,-206.848145
2025-04-14 12:51:04.076908,-137.756348,-26.574707,-204.321289
2025-04-14 12:51:04.089908,-134.887695,-25.170898,-204.394531
2025-04-14 12:51:04.102908,-134.326172,-24.450684,-203.881836
2025-04-14 12:51:04.115908,-134.777832,-25.122070,-204.553223
2025-04-14 12:51:04.128908,-136.181641,-25.573730,-205.578613
2025-04-14 12:51:04.141908,-136.828613,-26.379395,-204.602051
2025-04-14 12:51:04.153908,-137.536621,-26.489258,-206.933594
2025-04-14 12:51:04.166908,-136.535645,-26.110840,-205.407715
2025-04-14 12:51:04.179908,-136.901855,-25.830078,-205.419922
2025-04-14 12:51:04.192908,-137.927246,-26.306152,-205.822754
2025-04-14 12:51:04.205908,-138.220215,-26.086426,-206.762695
2025-04-14 12:51:04.218908,-139.648438,-26.428223,-205.810547
2025-04-14 12:51:04.231908,-140.270996,-27.246094,-206.384277
2025-04-14 12:51:04.244908,-143.115234,-27.722168,-207.275391
2025-04-14 12:51:04.257908,-146.337891,-28.112793,-207.580566
2025-04-14 12:51:04.270908,-150.354004,-29.370117,-208.740234
2025-04-14 12:51:04.283908,-155.639648,-31.140137,-208.984375
2025-04-14 12:51:04.295908,-160.363770,-32.189941,-209.106445
2025-04-14 12:51:04.308908,-162.353516,-32.910156,-209.753418
2025-04-14 12:51:04.321908,-160.473633,-32.299805,-209.631348
2025-04-14 12:51:04.334908,-160.009766,-31.762695,-209.228516
2025-04-14 12:51:04.347908,-160.791016,-31.958008,-209.973145
2025-04-14 12:51:04.360908,-161.267090,-31.970215,-211.328125
2025-04-14 12:51:04.373908,-162.414551,-32.177734,-210.461426
2025-04-14 12:51:04.386908,-163.574219,-32.263184,-211.169434
2025-04-14 12:51:04.399908,-164.794922,-32.177734,-210.620117
2025-04-14 12:51:04.412908,-166.320801,-33.325195,-210.021973
2025-04-14 12:51:04.424908,-166.821289,-33.349609,-210.314941
2025-04-14 12:51:04.437908,-167.529297,-34.045410,-209.851074
2025-04-14 12:51:04.450908,-166.955566,-32.910156,-210.009766
2025-04-14 12:51:04.463908,-164.013672,-31.823730,-210.070801
2025-04-14 12:51:04.476908,-162.036133,-31.225586,-210.266113
2025-04-14 12:51:04.489908,-162.133789,-31.079102,-209.143066
2025-04-14 12:51:04.502908,-162.121582,-31.262207,-209.228516
2025-04-14 12:51:04.515908,-162.878418,-32.556152,-209.057617
2025-04-14 12:51:04.528908,-163.208008,-32.348633,-209.057617
2025-04-14 12:51:04.541908,-164.282227,-32.800293,-208.569336
2025-04-14 12:51:04.554908,-165.881348,-33.361816,-209.094238
2025-04-14 12:51:04.566908,-167.480469,-33.642578,-210.363770
2025-04-14 12:51:04.579908,-165.295410,-33.227539,-209.655762
2025-04-14 12:51:04.592908,-160.937500,-31.152344,-209.997559
2025-04-14 12:51:04.605908,-157.714844,-30.322266,-209.082031
2025-04-14 12:51:04.618908,-157.702637,-30.578613,-209.033203
2025-04-14 12:51:04.631908,-158.593750,-30.212402,-210.351562
2025-04-14 12:51:04.644908,-158.483887,-30.236816,-210.266113
2025-04-14 12:51:04.657908,-159.472656,-30.371094,-209.802246
2025-04-14 12:51:04.670908,-161.791992,-31.286621,-210.070801
2025-04-14 12:51:04.683908,-161.730957,-31.701660,-210.864258
2025-04-14 12:51:04.695908,-161.169434,-31.030273,-210.974121
2025-04-14 12:51:04.708908,-161.328125,-30.908203,-210.998535
2025-04-14 12:51:04.721908,-162.194824,-30.932617,-210.644531
2025-04-14 12:51:04.734908,-162.792969,-30.737305,-210.595703
2025-04-14 12:51:04.747908,-164.038086,-30.578613,-209.948730
2025-04-14 12:51:04.760908,-164.428711,-31.188965,-209.887695
2025-04-14 12:51:04.773908,-164.831543,-31.420898,-209.375000
2025-04-14 12:51:04.786908,-165.966797,-31.640625,-208.056641
2025-04-14 12:51:04.799908,-166.271973,-31.481934,-208.618164
2025-04-14 12:51:04.812908,-166.796875,-32.324219,-208.740234
2025-04-14 12:51:04.825908,-166.821289,-32.104492,-208.374023
2025-04-14 12:51:04.837908,-167.919922,-32.177734,-207.409668
2025-04-14 12:51:04.850908,-168.640137,-32.629395,-208.203125
2025-04-14 12:51:04.863908,-170.166016,-32.763672,-208.923340
2025-04-14 12:51:04.876908,-172.314453,-32.849121,-208.801270
2025-04-14 12:51:04.889908,-172.302246,-33.459473,-209.326172
2025-04-14 12:51:04.902908,-173.352051,-33.142090,-209.777832
2025-04-14 12:51:04.915908,-174.291992,-33.837891,-210.815430
2025-04-14 12:51:04.928908,-174.938965,-33.557129,-210.314941
2025-04-14 12:51:04.941908,-175.122070,-33.154297,-209.814453
2025-04-14 12:51:04.954908,-175.366211,-33.703613,-210.107422
2025-04-14 12:51:04.967908,-175.671387,-34.326172,-209.960938
2025-04-14 12:51:04.979908,-176.245117,-34.399414,-208.862305
2025-04-14 12:51:04.992908,-175.598145,-33.801270,-209.887695
2025-04-14 12:51:05.005908,-175.402832,-34.277344,-209.619141
2025-04-14 12:51:05.018908,-176.293945,-34.045410,-210.021973
2025-04-14 12:51:05.031908,-176.904297,-34.008789,-209.704590
2025-04-14 12:51:05.044908,-178.381348,-34.362793,-210.437012
2025-04-14 12:51:05.057908,-179.223633,-34.985352,-210.363770
2025-04-14 12:51:05.070908,-180.273438,-35.388184,-210.412598
2025-04-14 12:51:05.083908,-180.187988,-35.131836,-210.754395
2025-04-14 12:51:05.096908,-178.942871,-34.777832,-209.692383
2025-04-14 12:51:05.109908,-178.759766,-34.399414,-208.911133
2025-04-14 12:51:05.121908,-179.565430,-35.180664,-209.619141
2025-04-14 12:51:05.134908,-180.993652,-35.156250,-209.338379
2025-04-14 12:51:05.147908,-181.115723,-35.437012,-209.057617
2025-04-14 12:51:05.160908,-181.628418,-35.766602,-209.228516
2025-04-14 12:51:05.173908,-183.569336,-35.803223,-207.910156
2025-04-14 12:51:05.186908,-184.863281,-36.169434,-208.178711
2025-04-14 12:51:05.199908,-186.083984,-35.217285,-208.801270
2025-04-14 12:51:05.212908,-186.816406,-35.449219,-210.095215
2025-04-14 12:51:05.225908,-188.830566,-35.571289,-209.716797
2025-04-14 12:51:05.238908,-192.272949,-34.375000,-211.145020
2025-04-14 12:51:05.250908,-197.021484,-33.105469,-214.587402
2025-04-14 12:51:05.263908,-203.930664,-31.213379,-216.394043
2025-04-14 12:51:05.276908,-213.208008,-26.672363,-218.579102
2025-04-14 12:51:05.289908,-224.011230,-21.655273,-223.352051
2025-04-14 12:51:05.302908,-235.839844,-18.029785,-228.820801
2025-04-14 12:51:05.315908,-244.958496,-16.882324,-232.629395
2025-04-14 12:51:05.328908,-252.539062,-15.502930,-239.355469
2025-04-14 12:51:05.341908,-256.018066,-13.659668,-246.008301
2025-04-14 12:51:05.354908,-257.592773,-11.840820,-252.526855
2025-04-14 12:51:05.367908,-260.205078,-11.340332,-259.753418
2025-04-14 12:51:05.380908,-263.061523,-10.729980,-267.443848
2025-04-14 12:51:05.392908,-266.674805,-10.144043,-276.379395
2025-04-14 12:51:05.405908,-272.644043,-10.937500,-284.191895
2025-04-14 12:51:05.418908,-277.905273,-11.303711,-295.971680
2025-04-14 12:51:05.431908,-284.436035,-12.426758,-306.787109
2025-04-14 12:51:05.444908,-293.261719,-15.368652,-323.681641
2025-04-14 12:51:05.457908,-303.137207,-20.629883,-342.211914
2025-04-14 12:51:05.470908,-310.986328,-25.671387,-360.266113
2025-04-14 12:51:05.483908,-314.111328,-33.630371,-379.528809
2025-04-14 12:51:05.496908,-315.283203,-46.569824,-400.000000
2025-04-14 12:51:05.509908,-317.431641,-65.893555,-400.000000
2025-04-14 12:51:05.522908,-318.273926,-89.965820,-400.000000
2025-04-14 12:51:05.534908,-314.355469,-116.796875,-400.000000
2025-04-14 12:51:05.547908,-308.666992,-145.397949,-400.000000
2025-04-14 12:51:05.560908,-304.040527,-169.921875,-400.000000
2025-04-14 12:51:05.573908,-284.057617,-181.652832,-387.646484
2025-04-14 12:51:05.586908,-263.623047,-180.187988,-335.607910
2025-04-14 12:51:05.599908,-271.862793,-170.336914,-271.423340
2025-04-14 12:51:05.612908,-292.614746,-150.256348,-189.904785
2025-04-14 12:51:05.625908,-299.682617,-115.759277,-108.227539
2025-04-14 12:51:05.638908,-288.562012,-70.654297,-37.695312
2025-04-14 12:51:05.651908,-265.429688,-24.182129,18.457031
2025-04-14 12:51:05.663908,-235.815430,16.503906,66.857910
2025-04-14 12:51:05.676908,-198.974609,51.525879,121.606445
2025-04-14 12:51:05.689908,-146.252441,75.146484,177.087402
2025-04-14 12:51:05.702908,-81.201172,77.954102,215.637207
2025-04-14 12:51:05.715908,-18.518066,65.319824,237.976074
2025-04-14 12:51:05.728908,37.219238,44.543457,249.975586
2025-04-14 12:51:05.741908,78.613281,21.374512,254.968262
2025-04-14 12:51:05.754908,108.874512,-4.870605,255.664062
2025-04-14 12:51:05.767908,133.642578,-30.078125,252.941895
2025-04-14 12:51:05.780908,150.195312,-54.895020,251.269531
2025-04-14 12:51:05.793908,156.030273,-83.850098,259.570312
2025-04-14 12:51:05.805908,144.714355,-115.051270,272.619629
2025-04-14 12:51:05.818908,116.223145,-146.533203,295.788574
2025-04-14 12:51:05.831908,67.590332,-176.562500,327.990723
2025-04-14 12:51:05.844908,-10.559082,-201.379395,362.268066
2025-04-14 12:51:05.857908,-128.100586,-210.986328,387.451172
2025-04-14 12:51:05.870908,-280.273438,-194.543457,376.660156
2025-04-14 12:51:05.883908,-400.000000,-150.720215,319.738770
2025-04-14 12:51:05.896908,-400.000000,-85.852051,219.567871
2025-04-14 12:51:05.909908,-400.000000,-7.604980,80.908203
2025-04-14 12:51:05.922908,-400.000000,81.835938,-117.492676
2025-04-14 12:51:05.935908,-400.000000,139.428711,-317.480469
2025-04-14 12:51:05.947908,-400.000000,151.013184,-400.000000
2025-04-14 12:51:05.960908,-400.000000,112.341309,-400.000000
2025-04-14 12:51:05.973908,-400.000000,44.409180,-400.000000
2025-04-14 12:51:05.986908,-400.000000,-26.562500,-400.000000
2025-04-14 12:51:05.999908,-359.716797,-86.413574,-400.000000
2025-04-14 12:51:06.012908,-306.201172,-130.993652,-400.000000
2025-04-14 12:51:06.025908,-275.988770,-156.799316,-400.000000
2025-04-14 12:51:06.038908,-261.120605,-166.357422,-343.615723
2025-04-14 12:51:06.051908,-255.603027,-160.729980,-263.525391
2025-04-14 12:51:06.064908,-253.930664,-144.934082,-194.799805
2025-04-14 12:51:06.077908,-254.162598,-120.520020,-135.290527
2025-04-14 12:51:06.089908,-256.359863,-87.792969,-77.539062
2025-04-14 12:51:06.102908,-251.306152,-47.448730,-20.275879
2025-04-14 12:51:06.115908,-237.353516,-3.564453,28.979492
2025-04-14 12:51:06.128908,-213.781738,37.316895,68.859863
2025-04-14 12:51:06.141908,-184.082031,71.069336,97.705078
2025-04-14 12:51:06.154908,-148.437500,98.254395,120.703125
2025-04-14 12:51:06.167908,-106.396484,118.383789,139.050293
2025-04-14 12:51:06.180908,-64.465332,126.733398,158.215332
2025-04-14 12:51:06.193908,-24.169922,121.752930,178.149414
2025-04-14 12:51:06.206908,5.651855,101.843262,191.943359
2025-04-14 12:51:06.219908,29.992676,71.984863,204.968262
2025-04-14 12:51:06.231908,43.896484,36.743164,210.729980
2025-04-14 12:51:06.244908,49.816895,3.308105,214.672852
2025-04-14 12:51:06.257908,50.012207,-24.853516,218.664551
2025-04-14 12:51:06.270908,46.020508,-50.170898,227.185059
2025-04-14 12:51:06.283908,36.010742,-73.547363,234.802246
2025-04-14 12:51:06.296908,17.211914,-95.300293,242.944336
2025-04-14 12:51:06.309908,-16.674805,-113.281250,248.034668
2025-04-14 12:51:06.322908,-71.655273,-123.254395,242.712402
2025-04-14 12:51:06.335908,-141.308594,-121.496582,221.606445
2025-04-14 12:51:06.348908,-213.659668,-107.263184,184.741211
2025-04-14 12:51:06.361908,-281.823730,-84.240723,140.563965
2025-04-14 12:51:06.373908,-340.161133,-58.605957,96.838379
2025-04-14 12:51:06.386908,-393.017578,-27.111816,43.847656
2025-04-14 12:51:06.399908,-400.000000,12.890625,-28.637695
2025-04-14 12:51:06.412908,-400.000000,58.410645,-118.273926
2025-04-14 12:51:06.425908,-400.000000,92.004395,-201.220703
2025-04-14 12:51:06.438908,-400.000000,107.446289,-263.061523
2025-04-14 12:51:06.451908,-400.000000,105.627441,-316.381836
2025-04-14 12:51:06.464908,-400.000000,90.942383,-359.912109
2025-04-14 12:51:06.477908,-398.107910,65.185547,-391.503906
2025-04-14 12:51:06.490908,-367.565918,35.803223,-400.000000
2025-04-14 12:51:06.503908,-340.893555,5.920410,-400.000000
2025-04-14 12:51:06.515908,-320.654297,-23.535156,-400.000000
2025-04-14 12:51:06.528908,-310.632324,-47.167969,-387.683105
2025-04-14 12:51:06.541908,-303.198242,-62.536621,-371.594238
2025-04-14 12:51:06.554908,-295.141602,-73.510742,-354.235840
2025-04-14 12:51:06.567908,-291.833496,-81.945801,-338.122559
2025-04-14 12:51:06.580908,-290.258789,-86.511230,-323.986816
2025-04-14 12:51:06.593908,-287.536621,-90.026855,-312.829590
2025-04-14 12:51:06.606908,-285.485840,-92.199707,-301.940918
2025-04-14 12:51:06.619908,-284.423828,-94.152832,-293.225098
2025-04-14 12:51:06.632908,-282.104492,-94.873047,-286.193848
2025-04-14 12:51:06.645908,-281.896973,-95.080566,-280.908203
2025-04-14 12:51:06.658908,-280.749512,-92.419434,-275.732422
2025-04-14 12:51:06.670908,-274.633789,-86.865234,-272.546387
2025-04-14 12:51:06.683908,-264.367676,-79.077148,-267.602539
2025-04-14 12:51:06.696908,-252.868652,-71.020508,-259.997559
2025-04-14 12:51:06.709908,-241.210938,-63.928223,-252.148438
2025-04-14 12:51:06.722908,-230.908203,-57.336426,-246.606445
2025-04-14 12:51:06.735908,-223.046875,-52.819824,-241.247559
2025-04-14 12:51:06.748908,-214.685059,-48.876953,-238.757324
2025-04-14 12:51:06.761908,-206.835938,-45.349121,-235.437012
2025-04-14 12:51:06.774908,-200.695801,-43.640137,-233.081055
2025-04-14 12:51:06.787908,-197.473145,-41.601562,-232.324219
2025-04-14 12:51:06.799908,-195.141602,-40.661621,-232.153320
2025-04-14 12:51:06.812908,-192.321777,-39.904785,-230.078125
2025-04-14 12:51:06.825908,-188.122559,-38.842773,-228.247070
2025-04-14 12:51:06.838908,-182.043457,-36.901855,-227.136230
2025-04-14 12:51:06.851908,-176.550293,-34.265137,-224.328613
2025-04-14 12:51:06.864908,-171.899414,-32.788086,-221.667480
2025-04-14 12:51:06.877908,-168.005371,-30.847168,-219.494629
2025-04-14 12:51:06.890908,-166.967773,-30.053711,-217.517090
2025-04-14 12:51:06.903908,-167.456055,-30.468750,-217.504883
2025-04-14 12:51:06.916908,-170.019531,-31.079102,-216.650391
2025-04-14 12:51:06.929908,-171.813965,-31.726074,-216.687012
2025-04-14 12:51:06.941908,-173.059082,-32.958984,-216.308594
2025-04-14 12:51:06.954908,-172.460938,-32.690430,-216.979980
2025-04-14 12:51:06.967908,-173.034668,-32.653809,-214.843750
2025-04-14 12:51:06.980908,-173.962402,-32.788086,-213.781738
2025-04-14 12:51:06.993908,-174.450684,-33.166504,-213.879395
2025-04-14 12:51:07.006908,-174.389648,-33.349609,-214.135742
2025-04-14 12:51:07.019908,-175.000000,-33.850098,-212.158203
2025-04-14 12:51:07.032908,-177.062988,-34.082031,-212.194824
2025-04-14 12:51:07.045908,-179.919434,-35.217285,-212.915039
2025-04-14 12:51:07.058908,-183.947754,-36.474609,-212.915039
2025-04-14 12:51:07.071908,-188.122559,-37.402344,-212.963867
2025-04-14 12:51:07.083908,-190.686035,-38.916016,-214.453125
2025-04-14 12:51:07.096908,-194.787598,-39.990234,-213.452148
2025-04-14 12:51:07.109908,-198.950195,-40.637207,-212.707520
2025-04-14 12:51:07.122908,-202.111816,-41.711426,-213.488770
2025-04-14 12:51:07.135908,-202.319336,-41.320801,-212.927246
2025-04-14 12:51:07.148908,-201.916504,-41.125488,-213.647461
2025-04-14 12:51:07.161908,-202.661133,-41.064453,-213.256836
2025-04-14 12:51:07.174908,-203.173828,-41.320801,-212.451172
2025-04-14 12:51:07.187908,-203.588867,-41.516113,-211.791992
2025-04-14 12:51:07.200908,-204.431152,-41.137695,-211.926270
2025-04-14 12:51:07.213908,-205.883789,-42.077637,-212.329102
2025-04-14 12:51:07.225908,-207.275391,-41.809082,-212.255859
2025-04-14 12:51:07.238908,-209.533691,-42.858887,-210.534668
2025-04-14 12:51:07.251908,-212.512207,-43.225098,-210.327148
2025-04-14 12:51:07.264908,-214.636230,-43.542480,-210.253906
2025-04-14 12:51:07.277908,-217.834473,-43.847656,-209.887695
2025-04-14 12:51:07.290908,-218.713379,-44.921875,-210.290527
2025-04-14 12:51:07.303908,-216.137695,-44.116211,-212.109375
2025-04-14 12:51:07.316908,-215.368652,-43.566895,-211.901855
2025-04-14 12:51:07.329908,-215.356445,-43.652344,-211.022949
2025-04-14 12:51:07.342908,-216.186523,-44.360352,-212.158203
2025-04-14 12:51:07.355908,-216.467285,-44.885254,-212.097168
2025-04-14 12:51:07.367908,-216.577148,-45.117188,-211.840820
2025-04-14 12:51:07.380908,-217.529297,-45.764160,-212.475586
2025-04-14 12:51:07.393908,-219.299316,-46.496582,-212.341309
2025-04-14 12:51:07.406908,-219.738770,-47.106934,-212.243652
2025-04-14 12:51:07.419908,-217.602539,-46.447754,-212.353516
2025-04-14 12:51:07.432908,-214.233398,-45.678711,-212.597656
2025-04-14 12:51:07.445908,-211.047363,-45.153809,-213.037109
2025-04-14 12:51:07.458908,-207.312012,-44.250488,-214.221191
2025-04-14 12:51:07.471908,-203.674316,-42.553711,-213.562012
2025-04-14 12:51:07.484908,-200.512695,-41.455078,-213.696289
2025-04-14 12:51:07.497908,-198.791504,-41.674805,-213.745117
2025-04-14 12:51:07.509908,-199.096680,-41.955566,-213.586426
2025-04-14 12:51:07.522908,-200.683594,-42.419434,-213.061523
2025-04-14 12:51:07.535908,-203.222656,-42.858887,-212.438965
2025-04-14 12:51:07.548908,-205.004883,-43.701172,-211.840820
2025-04-14 12:51:07.561908,-207.849121,-44.201660,-210.961914
2025-04-14 12:51:07.574908,-211.328125,-45.715332,-209.997559
2025-04-14 12:51:07.587908,-212.353516,-46.044922,-209.570312
2025-04-14 12:51:07.600908,-212.683105,-46.020508,-209.350586
2025-04-14 12:51:07.613908,-214.025879,-46.179199,-207.958984
2025-04-14 12:51:07.626908,-217.822266,-46.679688,-208.972168
2025-04-14 12:51:07.639908,-221.228027,-47.290039,-207.946777
2025-04-14 12:51:07.651908,-222.949219,-48.242188,-207.580566
2025-04-14 12:51:07.664908,-221.044922,-47.839355,-207.971191
2025-04-14 12:51:07.677908,-218.933105,-46.813965,-209.045410
2025-04-14 12:51:07.690908,-218.371582,-47.119141,-208.044434
2025-04-14 12:51:07.703908,-218.884277,-47.375488,-208.642578
2025-04-14 12:51:07.716908,-217.028809,-46.923828,-207.409668
2025-04-14 12:51:07.729908,-214.965820,-46.252441,-207.702637
2025-04-14 12:51:07.742908,-213.586426,-46.264648,-207.910156
2025-04-14 12:51:07.755908,-213.391113,-46.643066,-208.666992
2025-04-14 12:51:07.768908,-214.025879,-46.618652,-209.399414
2025-04-14 12:51:07.781908,-215.148926,-47.412109,-208.569336
2025-04-14 12:51:07.793908,-217.175293,-47.985840,-208.630371
2025-04-14 12:51:07.806908,-218.286133,-48.266602,-208.911133
2025-04-14 12:51:07.819908,-218.811035,-48.242188,-209.057617
2025-04-14 12:51:07.832908,-218.457031,-48.181152,-208.386230
2025-04-14 12:51:07.845908,-218.591309,-48.376465,-208.605957
2025-04-14 12:51:07.858908,-217.456055,-47.656250,-208.923340
2025-04-14 12:51:07.871908,-217.260742,-48.095703,-207.958984
2025-04-14 12:51:07.884908,-217.614746,-48.474121,-208.251953
2025-04-14 12:51:07.897908,-217.919922,-48.779297,-209.326172
2025-04-14 12:51:07.910908,-217.517090,-48.754883,-208.056641
2025-04-14 12:51:07.923908,-217.199707,-49.169922,-207.324219
2025-04-14 12:51:07.935908,-217.102051,-48.681641,-207.763672
2025-04-14 12:51:07.948908,-217.126465,-48.925781,-206.945801
2025-04-14 12:51:07.961908,-217.712402,-48.815918,-206.994629
2025-04-14 12:51:07.974908,-218.493652,-48.608398,-206.799316
2025-04-14 12:51:07.987908,-219.384766,-48.840332,-206.359863
2025-04-14 12:51:08.000908,-220.153809,-49.902344,-206.921387
2025-04-14 12:51:08.013908,-221.252441,-50.402832,-205.651855
2025-04-14 12:51:08.026908,-223.193359,-50.915527,-204.541016
2025-04-14 12:51:08.039908,-225.158691,-50.976562,-205.236816
2025-04-14 12:51:08.052908,-226.599121,-51.098633,-203.430176
2025-04-14 12:51:08.065908,-226.550293,-51.586914,-203.613281
2025-04-14 12:51:08.078908,-224.975586,-51.098633,-204.675293
2025-04-14 12:51:08.090908,-224.353027,-51.025391,-204.833984
2025-04-14 12:51:08.103908,-224.877930,-51.110840,-204.614258
2025-04-14 12:51:08.116908,-225.573730,-50.756836,-202.905273
2025-04-14 12:51:08.129908,-226.403809,-50.463867,-203.515625
2025-04-14 12:51:08.142908,-226.818848,-50.671387,-204.309082
2025-04-14 12:51:08.155908,-227.209473,-51.269531,-202.978516
2025-04-14 12:51:08.168908,-227.355957,-51.464844,-203.491211
2025-04-14 12:51:08.181908,-227.990723,-51.477051,-204.895020
2025-04-14 12:51:08.194908,-228.930664,-52.624512,-202.575684
2025-04-14 12:51:08.207908,-230.407715,-53.161621,-201.806641
2025-04-14 12:51:08.219908,-228.967285,-52.673340,-202.734375
2025-04-14 12:51:08.232908,-227.307129,-52.392578,-204.150391
2025-04-14 12:51:08.245908,-227.014160,-52.160645,-205.480957
2025-04-14 12:51:08.258908,-227.465820,-52.026367,-205.346680
2025-04-14 12:51:08.271908,-227.294922,-51.647949,-205.944824
2025-04-14 12:51:08.284908,-227.197266,-51.770020,-206.359863
2025-04-14 12:51:08.297908,-227.722168,-51.745605,-205.932617
2025-04-14 12:51:08.310908,-228.173828,-52.124023,-205.847168
2025-04-14 12:51:08.323908,-228.662109,-51.977539,-205.346680
2025-04-14 12:51:08.336908,-229.309082,-51.757812,-204.943848
2025-04-14 12:51:08.349908,-229.650879,-52.990723,-206.359863
2025-04-14 12:51:08.361908,-230.261230,-52.478027,-206.213379
2025-04-14 12:51:08.374908,-230.700684,-52.087402,-206.408691
2025-04-14 12:51:08.387908,-230.944824,-51.647949,-206.201172
2025-04-14 12:51:08.400908,-231.054688,-51.928711,-206.005859
2025-04-14 12:51:08.413908,-230.236816,-50.988770,-207.202148
2025-04-14 12:51:08.426908,-229.919434,-50.280762,-207.434082
2025-04-14 12:51:08.439908,-229.492188,-50.695801,-207.629395
2025-04-14 12:51:08.452908,-227.905273,-50.268555,-207.238770
2025-04-14 12:51:08.465908,-227.990723,-49.877930,-206.628418
2025-04-14 12:51:08.478908,-227.746582,-49.975586,-208.288574
2025-04-14 12:51:08.491908,-227.307129,-50.634766,-207.934570
2025-04-14 12:51:08.503908,-227.416992,-50.170898,-208.117676
2025-04-14 12:51:08.516908,-227.490234,-50.573730,-208.776855
2025-04-14 12:51:08.529908,-227.014160,-50.537109,-208.666992
2025-04-14 12:51:08.542908,-226.855469,-50.634766,-208.886719
2025-04-14 12:51:08.555908,-227.502441,-50.366211,-209.741211
2025-04-14 12:51:08.568908,-227.868652,-50.402832,-210.144043
2025-04-14 12:51:08.581908,-228.930664,-50.476074,-211.096191
2025-04-14 12:51:08.594908,-229.711914,-50.659180,-210.998535
2025-04-14 12:51:08.607908,-231.750488,-50.585938,-212.463379
2025-04-14 12:51:08.620908,-235.339355,-50.927734,-216.113281
2025-04-14 12:51:08.632908,-239.245605,-50.683594,-221.752930
2025-04-14 12:51:08.645908,-243.212891,-50.891113,-230.480957
2025-04-14 12:51:08.658908,-247.253418,-51.037598,-243.139648
2025-04-14 12:51:08.671908,-251.708984,-51.403809,-259.179688
2025-04-14 12:51:08.684908,-254.577637,-51.843262,-281.140137
2025-04-14 12:51:08.697908,-255.639648,-50.634766,-305.395508
2025-04-14 12:51:08.710908,-257.519531,-45.739746,-335.876465
2025-04-14 12:51:08.723908,-259.936523,-39.099121,-366.064453
2025-04-14 12:51:08.736908,-260.717773,-32.946777,-400.000000
2025-04-14 12:51:08.749908,-252.612305,-31.555176,-400.000000
2025-04-14 12:51:08.762908,-234.863281,-37.109375,-400.000000
2025-04-14 12:51:08.774908,-213.146973,-46.484375,-400.000000
2025-04-14 12:51:08.787908,-188.317871,-56.225586,-400.000000
2025-04-14 12:51:08.800908,-163.525391,-71.923828,-400.000000
2025-04-14 12:51:08.813908,-142.773438,-95.031738,-400.000000
2025-04-14 12:51:08.826908,-127.636719,-121.936035,-400.000000
2025-04-14 12:51:08.839908,-113.952637,-146.545410,-400.000000
2025-04-14 12:51:08.852908,-107.324219,-166.149902,-400.000000
2025-04-14 12:51:08.865908,-110.546875,-188.171387,-400.000000
2025-04-14 12:51:08.878908,-132.165527,-215.405273,-400.000000
2025-04-14 12:51:08.891908,-176.257324,-242.590332,-399.389648
2025-04-14 12:51:08.904908,-236.206055,-256.335449,-338.049316
2025-04-14 12:51:08.916908,-296.594238,-242.309570,-249.816895
2025-04-14 12:51:08.929908,-340.026855,-198.498535,-146.008301
2025-04-14 12:51:08.942908,-352.429199,-136.767578,-53.833008
2025-04-14 12:51:08.955908,-339.123535,-71.520996,15.917969
2025-04-14 12:51:08.968908,-314.611816,-14.038086,72.216797
2025-04-14 12:51:08.981908,-280.358887,39.270020,135.192871
2025-04-14 12:51:08.994908,-231.225586,67.382812,191.320801
2025-04-14 12:51:09.007908,-177.490234,63.403320,238.940430
2025-04-14 12:51:09.020908,-126.318359,36.889648,273.596191
2025-04-14 12:51:09.033908,-78.466797,0.561523,297.155762
2025-04-14 12:51:09.045908,-46.423340,-35.437012,313.806152
2025-04-14 12:51:09.058908,-31.115723,-70.288086,323.156738
2025-04-14 12:51:09.071908,-38.793945,-106.579590,331.054688
2025-04-14 12:51:09.084908,-74.340820,-138.916016,338.549805
2025-04-14 12:51:09.097908,-138.537598,-161.071777,338.549805
2025-04-14 12:51:09.110908,-236.975098,-165.112305,324.975586
2025-04-14 12:51:09.123908,-368.078613,-140.808105,277.136230
2025-04-14 12:51:09.136908,-400.000000,-84.741211,183.911133
2025-04-14 12:51:09.149908,-400.000000,-3.161621,47.814941
2025-04-14 12:51:09.162908,-400.000000,87.890625,-111.315918
2025-04-14 12:51:09.174908,-400.000000,172.448730,-266.845703
2025-04-14 12:51:09.187908,-400.000000,241.418457,-400.000000
2025-04-14 12:51:09.200908,-400.000000,278.894043,-400.000000
2025-04-14 12:51:09.213908,-400.000000,280.456543,-400.000000
2025-04-14 12:51:09.226908,-400.000000,233.349609,-400.000000
2025-04-14 12:51:09.239908,-364.160156,152.844238,-400.000000
2025-04-14 12:51:09.252908,-272.167969,55.773926,-400.000000
2025-04-14 12:51:09.265908,-208.007812,-36.254883,-400.000000
2025-04-14 12:51:09.278908,-171.191406,-109.252930,-400.000000
2025-04-14 12:51:09.291908,-156.799316,-167.382812,-400.000000
2025-04-14 12:51:09.304908,-154.467773,-211.584473,-400.000000
2025-04-14 12:51:09.316908,-167.004395,-242.504883,-400.000000
2025-04-14 12:51:09.329908,-198.437500,-262.866211,-381.982422
2025-04-14 12:51:09.342908,-242.773438,-267.065430,-295.166016
2025-04-14 12:51:09.355908,-286.450195,-245.593262,-201.159668
2025-04-14 12:51:09.368908,-319.787598,-202.136230,-114.270020
2025-04-14 12:51:09.381908,-331.494141,-148.583984,-46.752930
2025-04-14 12:51:09.394908,-328.381348,-95.983887,2.600098
